ID;num_critic_for_reviews;color;duration;gross;genres;genres;genres;genres;genres;genres;genres;genres;budget;title_year;imdb_score;aspect_ratio;movie_facebook_likes
2604;94;Color;116;177200000;Comedy;Drama;Romance;;;;;;22000000;1982;7.4;2.35;0
2605;173;Color;110;176781728;Action;Drama;Romance;;;;;;15000000;1986;6.9;1.33;19000
2606;287;Color;120;128067808;Action;Drama;Romance;;;;;;15000000;2000;7.9;2.35;0
2607;176;Color;122;130058047;Drama;;;;;;;;15000000;1999;8.4;2.35;22000
2608;479;Color;118;138795342;Biography;Drama;History;Romance;;;;;15000000;2010;8.0;1.85;64000
2609;27;Color;107;111936400;Comedy;Crime;;;;;;;15000000;1988;6.0;1.85;0
2610;20;Color;45;;Crime;Drama;Horror;Mystery;Thriller;;;;;;7.3;16.0;0
2611;60;Color;102;317040;Drama;Romance;;;;;;;15500000;2008;6.8;2.35;1000
2612;70;Color;154;94175854;Drama;;;;;;;;15000000;1985;7.8;1.85;6000
2613;43;Color;103;;Action;Comedy;Drama;Thriller;;;;;;2009;5.7;2.35;558
2614;1;Color;141;;Adventure;Drama;History;;;;;;100000000;2016;6.1;2.35;0
2615;454;Color;114;91121452;Biography;Drama;Thriller;War;;;;;14000000;2014;8.1;2.35;165000
2616;25;Color;109;69800000;Comedy;War;;;;;;;10000000;1980;6.1;1.85;855
2617;46;Color;124;79900000;Biography;Drama;Music;Musical;;;;;;1980;7.5;1.85;0
2618;111;Color;94;64001297;Comedy;Family;;;;;;;15000000;2010;6.2;1.85;0
2619;393;Color;100;71588220;Fantasy;Horror;;;;;;;20000000;2013;6.2;1.85;57000
2620;318;Color;101;47000000;Horror;Thriller;;;;;;;300000;1978;7.9;2.35;12000
2621;55;Color;98;61400000;Adventure;Comedy;;;;;;;15000000;1983;7.4;1.85;0
2622;157;Color;102;101978840;Comedy;;;;;;;;15000000;2013;6.6;1.85;26000
2623;280;Color;94;56437947;Biography;Drama;;;;;;;9800000;2006;7.3;1.85;0
2624;109;Color;92;73326666;Comedy;Fantasy;;;;;;;15000000;1988;7.5;1.85;15000
2625;41;Color;113;55184721;Comedy;Drama;;;;;;;15000000;2007;5.6;1.85;1000
2626;27;Color;115;50003300;Drama;Family;Romance;;;;;;15000000;1994;7.3;1.85;0
2627;462;Color;95;54322273;Drama;Fantasy;Horror;Thriller;;;;;17000000;2012;6.4;2.35;29000
2628;152;Color;87;47860214;Horror;Thriller;;;;;;;15000000;2006;5.0;2.35;0
2629;69;Color;88;47811275;Adventure;Comedy;Family;;;;;;15000000;2002;5.4;1.85;896
2630;140;Color;183;;Drama;War;;;;;;;15000000;1978;8.2;2.35;11000
2631;130;Color;97;43022524;Comedy;Drama;;;;;;;15000000;1997;7.1;1.85;12000
2632;66;Color;94;42672630;Adventure;Comedy;Family;Music;Romance;;;;17000000;2003;5.3;2.35;0
2633;238;Color;112;42919096;Action;Drama;Thriller;;;;;;15000000;2013;6.5;2.35;12000
2634;198;Color;98;42592530;Comedy;Fantasy;Horror;;;;;;15000000;2015;6.2;2.35;27000
2635;154;Color;104;40064955;Horror;Mystery;Sci-Fi;;;;;;15000000;1998;6.4;1.85;0
2636;19;Color;118;39100956;Biography;Drama;Music;;;;;;;1993;7.2;1.85;0
2637;131;Color;120;44886089;Crime;Drama;Thriller;;;;;;10000000;1997;6.9;1.85;2000
2638;97;Color;99;37882551;Comedy;;;;;;;;16000000;2001;5.7;1.85;0
2639;355;Color;109;40983001;Crime;Drama;Thriller;;;;;;7000000;2012;7.7;1.85;38000
2640;138;Color;105;20991497;Comedy;Drama;Romance;;;;;;37000000;2015;5.4;1.85;11000
2641;102;Color;106;35007180;Action;Crime;Drama;Thriller;;;;;15000000;2000;5.6;1.85;0
2642;419;Color;123;35887263;Biography;Drama;Romance;;;;;;15000000;2014;7.7;2.35;90000
2643;37;Color;86;34308901;Comedy;Crime;;;;;;;16000000;2003;5.1;2.35;0
2644;78;Color;120;33771174;Comedy;Drama;Romance;;;;;;15000000;2000;6.8;1.85;0
2645;181;Color;227;6000000;Adventure;Biography;Drama;History;War;;;;15000000;1962;8.4;2.2;11000
2646;220;Color;119;33386128;Horror;;;;;;;;15000000;2009;4.9;1.85;3000
2647;349;Color;115;37877959;Adventure;Biography;Drama;;;;;;15000000;2014;7.1;2.35;38000
2648;241;Color;114;32721635;Crime;Horror;Thriller;;;;;;15000000;2009;6.6;1.85;0
2649;103;Color;90;31585300;Comedy;Romance;;;;;;;15000000;2005;6.1;1.85;0
2650;151;Color;94;30259652;Comedy;Horror;Thriller;;;;;;15000000;2002;4.1;2.35;0
2651;344;Color;106;163192114;Action;Adventure;Fantasy;;;;;;125000000;2010;5.8;2.35;15000
2652;185;Color;98;30857814;Adventure;Family;Fantasy;Romance;;;;;16000000;1987;8.1;1.85;33000
2653;112;Color;126;30226144;Biography;Drama;;;;;;;15000000;2007;7.6;2.35;0
2654;676;Color;100;35054909;Crime;Drama;;;;;;;15000000;2011;7.8;2.35;81000
2655;74;Color;89;29302097;Comedy;Family;Music;Romance;;;;;15000000;2004;4.6;1.85;810
2656;65;Color;111;29106737;Comedy;Drama;Romance;;;;;;15000000;1998;6.0;1.85;849
2657;274;Color;100;28637507;Drama;Horror;Sci-Fi;;;;;;15000000;2007;7.0;1.85;0
2658;50;Color;115;30127963;Drama;Family;Sport;;;;;;15000000;2014;6.7;1.85;0
2659;96;Color;106;32645546;Comedy;Drama;Family;;;;;;14000000;2005;6.4;1.85;1000
2660;68;Color;124;27441122;Drama;Romance;Sport;;;;;;15000000;2000;7.2;1.85;0
2661;111;Color;107;28014536;Action;Comedy;Crime;Romance;Thriller;;;;15000000;1997;7.4;1.85;0
2662;128;Color;99;33860010;Comedy;Romance;;;;;;;15000000;2009;4.8;1.85;0
2663;160;Color;90;26421314;Adventure;Fantasy;Horror;Mystery;Thriller;;;;15000000;2000;4.0;1.85;949
2664;93;Color;101;24881000;Drama;Fantasy;Horror;Thriller;;;;;15000000;1996;6.2;1.85;6000
2665;278;Color;119;23089926;Drama;Romance;Thriller;;;;;;15000000;2005;7.7;1.85;0
2666;81;Color;103;26161406;Adventure;Comedy;Family;Fantasy;;;;;15000000;2010;6.7;2.35;0
2667;58;Color;134;22954968;Drama;Romance;;;;;;;11500000;1993;7.9;2.35;0
2668;153;Color;155;26384919;Drama;;;;;;;;15000000;1997;7.9;2.35;0
2669;25;Color;94;22189039;Action;Crime;Drama;Romance;Thriller;;;;15000000;1993;5.5;1.85;466
2670;46;Color;95;20998709;Adventure;Drama;Family;;;;;;15000000;2006;6.2;2.35;1000
2671;161;Color;89;20801344;Horror;;;;;;;;15000000;2007;5.1;2.35;0
2672;108;Color;97;21468807;Horror;Mystery;Thriller;;;;;;14000000;2000;4.1;2.35;243
2673;69;Color;90;19158074;Drama;Family;Fantasy;Romance;;;;;15000000;2002;6.7;2.35;0
2674;78;Color;92;18843314;Action;Drama;Thriller;;;;;;20000000;2006;4.7;1.85;0
2675;129;Color;100;20566327;Action;Comedy;;;;;;;15000000;2016;6.4;2.35;0
2676;135;Color;117;20218921;Drama;Music;;;;;;;15000000;2010;6.3;2.35;0
2677;96;Color;84;17411331;Horror;Mystery;Sci-Fi;Thriller;;;;;15000000;1998;5.5;1.85;673
2678;417;Color;140;21383298;Crime;Drama;Thriller;;;;;;15000000;2012;7.3;2.35;47000
2679;172;Color;108;24984868;Action;Crime;Thriller;;;;;;15000000;2014;6.3;2.35;0
2680;88;Color;109;16459004;Drama;Mystery;Thriller;;;;;;15000000;1999;4.9;2.35;327
2681;388;Color;131;15700000;Drama;History;Thriller;War;;;;;15000000;2008;7.6;1.85;16000
2682;45;Color;114;15100000;Action;Horror;Sci-Fi;Thriller;;;;;15000000;1984;6.0;2.35;0
2683;414;Color;97;14938570;Crime;Thriller;;;;;;;15000000;2012;6.2;2.35;20000
2684;291;Color;122;17237244;Crime;Drama;Thriller;;;;;;15000000;2014;6.8;2.35;13000
2685;97;Color;87;14249005;Comedy;;;;;;;;15000000;2001;4.5;1.85;0
2686;37;Color;85;12701880;Adventure;Animation;Comedy;Family;;;;;15000000;2008;5.7;1.85;175
2687;68;Color;85;10353690;Documentary;Music;;;;;;;;2007;8.4;1.78;116
2688;90;Color;101;12801190;Action;Adventure;Fantasy;Sci-Fi;;;;;15000000;2000;4.6;2.35;356
2689;81;Color;121;12549485;Crime;Drama;Musical;Romance;;;;;15000000;2006;6.2;2.35;489
2690;221;Color;107;13766014;Drama;Romance;;;;;;;15000000;2011;7.0;2.35;49000
2691;230;Color;111;13034417;Drama;Sport;;;;;;;15000000;2009;6.9;2.35;10000
2692;57;Color;92;11632420;Crime;Drama;Thriller;;;;;;;2001;6.1;2.35;566
2693;119;Color;97;12212417;Crime;Thriller;;;;;;;15000000;2003;6.7;2.35;622
2694;97;Color;97;11614236;Comedy;;;;;;;;15000000;1999;5.6;1.37;251
2695;119; Black and White;125;13337299;Biography;Drama;Music;Musical;;;;;20000000;2004;6.6;2.35;1000
2696;42;Color;124;10763469;Comedy;Drama;Romance;;;;;;15000000;1989;6.4;1.85;877
2697;24;Color;76;11144518;Adventure;Family;;;;;;;15000000;1998;2.8;1.85;436
2698;208;Color;107;15608545;Action;;;;;;;;15000000;2012;5.4;2.35;29000
2699;42;Color;91;10443316;Comedy;Drama;Romance;;;;;;15000000;1998;5.0;1.85;247
2700;44;Color;96;10494147;Drama;Romance;;;;;;;15000000;2000;5.1;1.85;648
2701;230;Color;142;9929000;Drama;Sci-Fi;;;;;;;15000000;1985;8.0;1.85;16000
2702;46;Color;103;10411980;Family;Music;Romance;;;;;;15000000;2004;5.9;2.35;1000
2703;18;Color;60;;Drama;Fantasy;Mystery;Sci-Fi;;;;;;;7.5;;576
2704;249;Color;117;17439163;Comedy;Crime;;;;;;;15000000;1998;8.2;1.85;35000
2705;197; Black and White;116;9396487;Drama;Music;;;;;;;15000000;2006;7.0;2.35;0
2706;71;Color;118;9059588;Crime;Drama;Romance;Thriller;;;;;15000000;2002;6.6;2.35;455
2707;190;Color;108;9172810;Biography;Drama;History;Thriller;War;;;;16000000;2007;6.7;2.35;923
2708;50;Color;94;8735529;Comedy;Drama;Romance;;;;;;15000000;2000;5.5;1.85;816
2709;63;Color;97;8586376;Comedy;;;;;;;;20000000;2002;4.9;1.85;1000
2710;104;Color;97;8378141;Comedy;Drama;Romance;;;;;;15000000;2002;6.9;2.35;0
2711;;Color;99;;Fantasy;Romance;;;;;;;;1998;7.4;1.33;515
2712;49;Color;91;8080116;Adventure;Comedy;Family;;;;;;15000000;2006;5.6;1.85;647
2713;300;Color;107;7757130;Comedy;Crime;Drama;;;;;;15000000;2008;8.0;2.35;32000
2714;43;Color;95;9123834;Comedy;Romance;;;;;;;15000000;2013;5.3;2.35;0
2715;132;Color;102;6409206;Comedy;Music;;;;;;;15000000;2008;6.2;1.85;0
2716;97;Color;88;6373693;Comedy;Romance;;;;;;;15000000;2009;5.3;1.85;0
2717;242;Color;106;7556708;Drama;;;;;;;;15000000;2012;6.6;1.85;10000
2718;218;Color;92;5306447;Comedy;Romance;;;;;;;15000000;2009;7.2;1.85;10000
2719;49; Black and White;105;5217498;Drama;Mystery;Thriller;;;;;;15000000;2000;4.6;1.85;157
2720;172;Color;107;5023275;Adventure;Crime;Drama;Mystery;Western;;;;15000000;2005;7.5;2.35;0
2721;68;Color;120;4956401;Drama;War;;;;;;;15000000;1999;6.5;1.85;0
2722;223;Color;103;4235837;Comedy;Crime;Mystery;;;;;;15000000;2005;7.6;2.35;0
2723;59;Color;92;4002955;Comedy;Fantasy;Horror;Thriller;;;;;20000000;1999;6.2;1.85;0
2724;252;Color;147;7219578;Drama;Mystery;Thriller;;;;;;15000000;2001;8.0;1.85;16000
2725;106;Color;98;3525161;Drama;Fantasy;Horror;Romance;;;;;;2007;5.5;2.35;0
2726;223;Color;98;3247816;Comedy;Drama;Romance;;;;;;22000000;2010;6.3;1.85;0
2727;328;Color;103;2412045;Drama;Romance;Sci-Fi;;;;;;15000000;2010;7.2;2.35;33000
2728;9;Color;286;;Drama;History;Thriller;;;;;;;;7.9;1.78;733
2729;150;Color;111;2203641;Crime;Drama;Mystery;Thriller;;;;;15000000;2008;6.7;2.35;0
2730;21;Color;98;1953732;Adventure;Drama;Fantasy;;;;;;15000000;1986;5.3;2.35;843
2731;28;Color;111;1954202;Comedy;Crime;Drama;;;;;;15000000;1999;6.3;2.35;391
2732;250;Color;111;1294640;Crime;Drama;Horror;Thriller;;;;;15000000;2007;6.5;1.85;0
2733;17;Color;100;;Drama;Sci-Fi;Thriller;;;;;;;2014;5.6;2.35;708
2734;95;Color;116;819852;Drama;Thriller;;;;;;;;1999;7.0;2.35;284
2735;260; Black and White;145;26435;Drama;Sci-Fi;;;;;;;6000000;1927;8.3;1.33;12000
2736;141;Color;84;1197786;Action;Crime;Thriller;;;;;;12000000;2004;7.2;2.35;0
2737;52;Color;115;529766;Crime;Drama;;;;;;;7000000;1995;6.8;1.85;0
2738;205;Color;105;613556;Action;Drama;;;;;;;15000000;2015;6.4;1.37;0
2739;109;Color;98;353743;Comedy;Crime;Drama;Thriller;War;;;;15000000;2001;6.9;2.35;664
2740;103;Color;99;502028;Drama;Mystery;Thriller;;;;;;;2003;8.0;1.85;0
2741;110;Color;110;102055;Action;;;;;;;;300000000;2008;6.2;2.35;0
2742;195;Color;97;122288;Action;Adventure;Drama;History;Thriller;War;;;;2010;6.4;2.35;0
2743;14;Color;88;;Action;Drama;Thriller;;;;;;9000000;1996;5.6;2.35;154
2744;177;Color;103;73548;Fantasy;Horror;Mystery;;;;;;15000000;2008;6.1;2.35;0
2745;17;Color;104;;Biography;Drama;History;;;;;;15000000;2011;6.0;;705
2746;62;Color;90;28870;Crime;Drama;Thriller;;;;;;15000000;2011;5.1;2.35;0
2747;19;Color;105;22723;Action;Comedy;Drama;War;;;;;25000000;2001;4.5;2.35;193
2748;50;Color;93;20380;Comedy;Drama;Fantasy;Music;Romance;;;;15000000;2007;5.9;1.85;445
2749;25;Color;141;;Biography;Drama;Fantasy;History;;;;;;2008;6.0;2.35;0
2750;39;Color;85;;Adventure;Animation;Family;;;;;;20000000;2013;5.8;;0
2751;136;Color;109;;Action;Sci-Fi;Thriller;;;;;;7000000;2014;6.1;2.35;13000
2752;26;Color;105;;Action;Adventure;Fantasy;;;;;;15000000;2005;4.9;1.78;473
2753;4;Color;98;;Biography;;;;;;;;15000000;2015;5.7;;18
2754;53;;119;;Action;Crime;Drama;Thriller;;;;;15000000;2009;7.1;2.35;821
2755;22;Color;124;;Biography;Drama;;;;;;;15000000;2000;6.6;;277
2756;147;Color;101;70906973;Comedy;Fantasy;Romance;;;;;;14600000;1993;8.1;1.85;38000
2757;222;Color;115;66009973;Comedy;Drama;Music;;;;;;14800000;2015;5.7;2.35;41000
2758;106;Color;120;46338728;Drama;Romance;;;;;;;14500000;1996;6.8;2.35;10000
2759;136;Color;111;7691700;Drama;War;;;;;;;10000000;2010;7.5;2.35;0
2760;5;Color;94;;Drama;Family;Music;;;;;;14500000;2014;6.2;;998
2761;131;Color;131;101157447;Drama;Western;;;;;;;14400000;1992;8.3;2.35;10000
2762;140;Color;139;74205;Drama;;;;;;;;14200000;2005;7.4;2.35;1000
2763;418;Color;120;141319195;Drama;Romance;;;;;;;15000000;2008;8.0;2.35;13000
2764;94;Color;119;156645693;Drama;Romance;Thriller;;;;;;14000000;1987;6.9;1.85;3000
2765;82;Color;125;178406268;Comedy;Romance;;;;;;;14000000;1990;6.9;1.85;11000
2766;;Color;65;;Comedy;;;;;;;;;;9.5;1.33;0
2767;32;Color;108;109306210;Action;Adventure;Comedy;;;;;;15800000;1988;5.5;2.35;489
2768;22;Color;101;;Action;Crime;Drama;Mystery;Thriller;;;;15000000;2015;5.7;2.35;0
2769;72;Color;145;70001698;Biography;Drama;War;;;;;;14000000;1989;7.2;2.35;4000
2770;39; Black and White;98;68856263;Adventure;Comedy;Family;Sport;;;;;15000000;1993;6.9;1.85;0
2771;264;Color;101;51527787;Horror;Thriller;;;;;;;15000000;2009;5.5;1.85;0
2772;264;Color;92;49122319;Horror;Thriller;;;;;;;14000000;2012;5.9;2.35;17000
2773;145;Color;93;;Action;Adventure;Drama;;;;;;14000000;1982;7.7;2.35;0
2774;86;Color;109;61356221;Drama;Music;Romance;;;;;;14000000;2007;5.2;2.35;0
2775;112;Color;123;46800000;Action;Adventure;Sci-Fi;Thriller;;;;;14000000;1977;7.1;2.35;0
2776;17;Color;60;;Documentary;;;;;;;;;;6.6;;373
2777;101;Color;99;38048637;Horror;Mystery;Thriller;;;;;;14000000;1998;5.5;2.35;0
2778;51;Color;119;34700000;Drama;Romance;;;;;;;14000000;1988;7.7;1.85;0
2779;42;Color;110;35010192;Comedy;Drama;Romance;;;;;;;2012;5.4;2.35;0
2780;10;Color;107;34793160;Adventure;Drama;;;;;;;14000000;1991;6.7;1.85;0
2781;43;Color;81;30628981;Comedy;Romance;;;;;;;14000000;1999;5.0;1.85;2000
2782;331;Color;105;29959436;Biography;Drama;History;;;;;;13000000;2011;6.4;2.35;18000
2783;38;Color;82;25571351;Adventure;Animation;Comedy;Drama;Family;Musical;;;14000000;2002;6.6;1.85;184
2784;12;Color;109;27515786;Drama;Romance;;;;;;;14000000;1993;5.9;1.85;0
2785;40;Color;95;25482931;Action;Comedy;Crime;Thriller;;;;;14000000;2002;5.7;2.35;530
2786;34;Color;100;19900000;Comedy;Fantasy;Horror;Romance;;;;;20000000;1995;4.5;1.85;1000
2787;82;Color;118;;Horror;;;;;;;;14000000;1977;3.7;1.85;889
2788;125;Color;91;16298046;Horror;Mystery;Thriller;;;;;;14000000;2005;5.0;2.35;0
2789;56;Color;90;15549702;Comedy;Romance;;;;;;;14000000;2003;4.6;1.85;411
2790;160;Color;108;15483540;Adventure;Mystery;Thriller;;;;;;14000000;2009;6.5;2.35;4000
2791;71;Color;103;20246959;Comedy;Romance;;;;;;;14000000;2010;4.9;2.35;1000
2792;37;Color;96;15062898;Comedy;;;;;;;;14000000;1998;6.0;1.85;645
2793;62;Color;117;14348123;Comedy;Drama;War;;;;;;12000000;1999;6.9;1.85;970
2794;73;Color;93;15171475;Fantasy;Horror;;;;;;;8500000;1996;5.7;1.85;0
2795;59;Color;136;;Drama;Music;Musical;Romance;;;;;14000000;1977;6.7;1.66;932
2796;25;Color;115;13640000;Comedy;Drama;;;;;;;14000000;1994;6.9;1.85;905
2797;97;Color;94;12550242;Comedy;Drama;Romance;;;;;;;2007;5.5;1.85;488
2798;205;Color;85;12610731;Action;Horror;Sci-Fi;Thriller;;;;;11000000;2001;4.4;1.85;0
2799;69;Color;88;47811275;Adventure;Comedy;Family;;;;;;15000000;2002;5.4;1.85;896
2800;195;Color;112;11204499;Drama;History;;;;;;;14000000;2006;7.0;2.35;0
2801;61;Color;86;10397365;Comedy;Mystery;Romance;;;;;;14000000;2001;5.4;2.35;613
2802;77;Color;86;9402410;Adventure;Comedy;;;;;;;14000000;2012;5.4;2.35;0
2803;259;Color;112;5990075;Biography;Drama;;;;;;;;2007;8.0;1.85;13000
2804;251;Color;137;5459824;Drama;Romance;;;;;;;26000000;2006;7.6;2.35;5000
2805;63;Color;90;5108820;Drama;Mystery;Thriller;;;;;;24000000;2000;5.9;2.35;853
2806;47;Color;107;4741987;Drama;;;;;;;;14000000;1999;6.6;1.85;860
2807;108;Color;98;4291965;Biography;Drama;History;;;;;;14000000;2006;6.7;2.35;447
2808;64;Color;84;3100650;Drama;Horror;Mystery;Thriller;;;;;14000000;2001;3.9;1.85;231
2809;20;Color;139;2474000;Biography;Drama;History;Romance;;;;;14000000;1995;5.7;1.85;127
2810;135;Color;97;2656324;Comedy;Romance;;;;;;;;2008;6.7;2.35;2000
2811;2;Color;127;1000000;Action;Adventure;History;;;;;;14000000;1978;6.5;2.35;76
2812;262;Color;150;3958500;Biography;Drama;History;;;;;;8200000;2014;6.8;2.35;0
2813;129;Color;104;403649;Drama;Romance;;;;;;;;2009;6.3;2.35;512
2814;69;Color;132;274299;Biography;Crime;Drama;War;;;;;103000000;2002;7.3;1.85;0
2815;50;Color;117;;Action;;;;;;;;12000000;2010;6.9;2.35;1000
2816;57;Color;115;183088;Comedy;Drama;War;;;;;;15000000;2008;7.0;1.85;702
2817;116;Color;186;46495;Drama;;;;;;;;14000000;2011;6.5;1.85;0
2818;45;Color;90;;Comedy;Horror;;;;;;;;2009;3.6;1.85;934
2819;87;Color;90;1752214;Comedy;Drama;Romance;;;;;;14000000;2010;7.7;1.85;14000
2820;357;Color;134;83025853;Drama;Romance;;;;;;;14000000;2005;7.7;1.85;13000
2821;348;Color;101;190871240;Action;Adventure;Comedy;Sci-Fi;;;;;125000000;2014;5.9;2.35;62000
2822;88;Color;97;56631572;Comedy;Romance;;;;;;;12000000;1995;6.8;1.85;0
2823;181;Color;107;15854988;Drama;Romance;;;;;;;13500000;2002;7.4;1.85;0
2824;107;Color;99;12282677;Comedy;Sci-Fi;;;;;;;14000000;2015;5.1;1.85;0
2825;53;Color;55;447093;Drama;;;;;;;;;;9.1;1.33;0
2826;132;Color;124;7060876;Biography;Drama;;;;;;;13500000;2000;7.4;1.85;0
2827;401;Color;110;14989761;Comedy;Crime;;;;;;;15000000;2012;7.2;2.35;52000
2828;58;Color;105;687081;Crime;Drama;Music;Mystery;Thriller;;;;;2001;6.0;1.85;329
2829;1;Color;41;;Action;Crime;Drama;Thriller;;;;;;;7.4;;64
2830;192;Color;178;5501940;Biography;Drama;History;War;;;;;13500000;2004;8.3;1.85;14000
2831;157;Color;125;2086345;Biography;Drama;Romance;;;;;;10000000;2004;8.1;2.35;0
2832;454;Color;108;2605039;Drama;Horror;Sci-Fi;Thriller;;;;;;2013;6.3;1.85;29000
2833;62;Color;121;123922370;Biography;Comedy;Drama;War;;;;;13000000;1987;7.3;1.85;0
2834;4;Color;100;163591;Comedy;;;;;;;;13400000;2010;3.6;1.78;502
2835;84;Color;115;73000942;Documentary;Music;;;;;;;13000000;2011;1.6;1.85;62000
2836;669;Color;108;106952327;Drama;Thriller;;;;;;;13000000;2010;8.0;2.35;106000
2837;492;Color;117;58607007;Action;Crime;Sci-Fi;Thriller;;;;;100000000;2014;6.2;2.35;60000
2838;149;Color;220;57300000;Crime;Drama;;;;;;;13000000;1974;9.0;1.85;14000
2839;101;Color;112;91038276;Drama;Music;Romance;;;;;;13000000;2001;6.1;1.85;0
2840;102;Color;99;49369900;Fantasy;Horror;Thriller;;;;;;7000000;1988;5.7;1.85;0
2841;63;Color;109;61693523;Drama;;;;;;;;13000000;2016;6.8;1.85;16000
2842;106;Color;83;46729374;Comedy;Mystery;;;;;;;13000000;2000;5.5;1.37;0
2843;50;Color;107;44726644;Action;Crime;Drama;Thriller;Western;;;;13000000;1988;6.8;1.85;0
2844;275;Color;102;44134898;Comedy;Drama;;;;;;;13000000;2014;7.3;1.85;33000
2845;90;Color;100;48637684;Comedy;Romance;;;;;;;12500000;2014;6.1;2.35;0
2846;133;Color;97;38176108;Comedy;Drama;Romance;;;;;;16000000;1999;7.2;1.85;10000
2847;49;Color;92;28972187;Comedy;;;;;;;;13000000;2002;5.9;1.85;1000
2848;19;Color;84;27979400;Action;Comedy;Crime;;;;;;8200000;1993;6.1;1.85;0
2849;186;Color;86;54257433;Drama;Horror;Thriller;;;;;;17000000;2016;6.8;2.35;0
2850;185;Color;120;23947;Sci-Fi;Thriller;;;;;;;13000000;2004;7.7;1.85;15000
2851;42;Color;89;60008303;Adventure;Comedy;Family;;;;;;13000000;2000;4.9;1.85;0
2852;37;Color;117;49121934;Comedy;Drama;Romance;;;;;;13000000;2007;6.1;2.35;0
2853;45;Color;97;27141959;Comedy;Crime;Family;Sci-Fi;;;;;18000000;1999;2.5;1.85;0
2854;57;Color;91;27052167;Action;Comedy;Crime;Thriller;;;;;13000000;1998;6.1;1.85;934
2855;25;Color;100;26539321;Comedy;Drama;Family;;;;;;13000000;1996;5.9;1.85;833
2856;59;Color;72;28501605;Fantasy;Horror;;;;;;;13000000;1990;5.7;1.85;0
2857;58;Color;84;52543632;Crime;Thriller;;;;;;;13200000;2014;5.6;2.35;0
2858;330;Color;126;25592632;Horror;;;;;;;;18000000;2007;7.2;1.85;20000
2859;489; Black and White;108;25440971;Drama;Mystery;Sci-Fi;Thriller;;;;;15000000;2015;7.7;2.35;109000
2860;242;Color;112;22858926;Comedy;Drama;Fantasy;;;;;;13000000;1999;7.8;1.85;0
2861;40;Color;90;22235901;Comedy;Romance;;;;;;;6000000;2001;6.1;1.85;593
2862;112;Color;91;38916903;Adventure;Family;Sci-Fi;;;;;;13000000;2014;5.8;1.85;0
2863;84;Color;135;16929123;Drama;Romance;;;;;;;14000000;2001;6.5;1.85;0
2864;251;Color;141;13753931;Drama;History;War;;;;;;19000000;2006;7.9;2.35;5000
2865;113;Color;104;10996440;Adventure;Drama;Sci-Fi;;;;;;13000000;2006;6.3;2.35;862
2866;23;Color;84;8026971;Comedy;Romance;;;;;;;13000000;1998;3.8;;204
2867;421;Color;118;14677654;Drama;;;;;;;;13000000;2015;8.3;2.35;72000
2868;32;Color;82;9975684;Comedy;;;;;;;;13000000;1998;6.4;1.85;679
2869;52;Color;95;7881335;Comedy;Crime;Thriller;;;;;;13000000;1994;6.7;1.66;3000
2870;81;Color;94;6241697;Comedy;;;;;;;;13000000;1999;6.1;1.85;0
2871;;Color;88;;Action;Crime;Mystery;Thriller;;;;;;;8.1;;22
2872;39;Color;99;5871603;Drama;Thriller;;;;;;;13000000;1999;6.0;1.85;251
2873;63;Color;121;16574731;Drama;Music;;;;;;;13000000;1998;5.8;1.85;0
2874;47;Color;84;5002310;Adventure;Comedy;Romance;Sci-Fi;;;;;13000000;2001;5.6;2.35;0
2875;111;Color;93;4919896;Comedy;Crime;Thriller;;;;;;13000000;2001;6.1;2.35;618
2876;168;Color;93;25675765;Comedy;;;;;;;;13000000;2013;5.9;2.35;11000
2877;165;Color;120;4857376;Comedy;Drama;Romance;;;;;;13000000;2006;7.3;1.85;0
2878;104;Color;112;3169424;Drama;Sport;;;;;;;13000000;2007;6.8;2.35;689
2879;150;Color;107;18004225;Comedy;Drama;Romance;;;;;;13000000;2013;5.7;2.35;5000
2880;61;Color;112;3058380;Drama;Romance;;;;;;;100000000;2000;7.3;2.35;186
2881;226;Color;96;3074838;Drama;Mystery;Romance;Thriller;;;;;11000000;2009;6.3;1.85;0
2882;21;Color;91;2104000;Comedy;Crime;Drama;;;;;;13000000;1996;5.9;1.85;69
2883;217;Color;105;28501651;Drama;Thriller;;;;;;;26000000;2009;7.1;2.35;10000
2884;94;Color;125;1172769;Biography;Comedy;Crime;Drama;;;;;13000000;2006;7.1;1.85;0
2885;364;Color;102;17738570;Drama;Romance;;;;;;;13000000;2012;8.0;1.85;131000
2886;19;Color;87;1200000;Action;;;;;;;;3000000;1993;5.1;1.85;107
2887;129;Color;118;1150403;Biography;Crime;Drama;;;;;;13000000;2006;7.1;1.85;0
2888;71;Color;115;403932;Drama;Romance;Western;;;;;;20000000;2000;6.5;2.35;141
